-72.5 -23.5 0
-72.5 -23.5 7
-72.5 -16.5 7
-72.5 -16.5 0

-67.5 -23.5 0
-67.5 -23.5 7
-67.5 -16.5 7
-67.5 -16.5 0

-67.5 -23.5 0
-67.5 -23.5 0
-67.5 -16.5 0
-67.5 -16.5 0

-72.5 -23.5 0
-72.5 -23.5 0
-72.5 -16.5 0
-72.5 -16.5 0

-72.5 -23.5 7
-72.5 -23.5 7
-72.5 -16.5 7
-72.5 -16.5 7

