-42.5 76.5 0
-42.5 76.5 7
-42.5 83.5 7
-42.5 83.5 0

-37.5 76.5 0
-37.5 76.5 7
-37.5 83.5 7
-37.5 83.5 0

-37.5 76.5 0
-37.5 76.5 0
-37.5 83.5 0
-37.5 83.5 0

-42.5 76.5 0
-42.5 76.5 0
-42.5 83.5 0
-42.5 83.5 0

-42.5 76.5 7
-42.5 76.5 7
-42.5 83.5 7
-42.5 83.5 7

