17.5 -93.5 0
17.5 -93.5 7
17.5 -86.5 7
17.5 -86.5 0

22.5 -93.5 0
22.5 -93.5 7
22.5 -86.5 7
22.5 -86.5 0

22.5 -93.5 0
22.5 -93.5 0
22.5 -86.5 0
22.5 -86.5 0

17.5 -93.5 0
17.5 -93.5 0
17.5 -86.5 0
17.5 -86.5 0

17.5 -93.5 7
17.5 -93.5 7
17.5 -86.5 7
17.5 -86.5 7

