37.5 -53.5 0
37.5 -53.5 7
37.5 -46.5 7
37.5 -46.5 0

42.5 -53.5 0
42.5 -53.5 7
42.5 -46.5 7
42.5 -46.5 0

42.5 -53.5 0
42.5 -53.5 0
42.5 -46.5 0
42.5 -46.5 0

37.5 -53.5 0
37.5 -53.5 0
37.5 -46.5 0
37.5 -46.5 0

37.5 -53.5 7
37.5 -53.5 7
37.5 -46.5 7
37.5 -46.5 7

