37.5 -33.5 0
37.5 -33.5 7
37.5 -26.5 7
37.5 -26.5 0

42.5 -33.5 0
42.5 -33.5 7
42.5 -26.5 7
42.5 -26.5 0

42.5 -33.5 0
42.5 -33.5 0
42.5 -26.5 0
42.5 -26.5 0

37.5 -33.5 0
37.5 -33.5 0
37.5 -26.5 0
37.5 -26.5 0

37.5 -33.5 7
37.5 -33.5 7
37.5 -26.5 7
37.5 -26.5 7

